"","subj","order","cond","item","questionRT","questionAcc","region","Xstart","Xend","Ystart","Yend","fixationtype","value","words","wordsLen","logValue","type","reg.name","lure.type","lure.match","cond.code"
"168459",9,164,3,3,2730,0,"6",82,98,0,0,"rr",666," during a weekly",16,6.50128967054039,"refl","spillover","qp","match","qp_match"
"168461",9,164,3,3,2730,0,"7",98,105,0,0,"ff",423," office",7,6.04737217904628,"refl","prefinal","qp","match","qp_match"
"168468",9,164,3,3,2730,0,"7",98,105,0,0,"tt",625," office",7,6.4377516497364,"refl","prefinal","qp","match","qp_match"
"168469",9,164,3,3,2730,0,"7",98,105,0,0,"rr",202," office",7,5.30826769740121,"refl","prefinal","qp","match","qp_match"
"168471",9,164,3,3,2730,0,"8",105,114,0,0,"ff",137," meeting.",9,4.91998092582813,"refl","final","qp","match","qp_match"
"168478",9,164,3,3,2730,0,"8",105,114,0,0,"tt",260," meeting.",9,5.56068163101553,"refl","final","qp","match","qp_match"
"168479",9,164,3,3,2730,0,"8",105,114,0,0,"rr",123," meeting.",9,4.81218435537242,"refl","final","qp","match","qp_match"
"168571",9,102,4,12,3756,1,"1",0,19,0,0,"ff",243,"No respectable lady",19,5.49306144334055,"refl","lure","qp","mismatch","qp_mismatch"
"168578",9,102,4,12,3756,1,"1",0,19,0,0,"tt",1033,"No respectable lady",19,6.94022246911964,"refl","lure","qp","mismatch","qp_mismatch"
"168579",9,102,4,12,3756,1,"1",0,19,0,0,"rr",547,"No respectable lady",19,6.30444880242198,"refl","lure","qp","mismatch","qp_mismatch"
"168581",9,102,4,12,3756,1,"2",19,38,0,0,"ff",189," would mention that",19,5.24174701505964,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168588",9,102,4,12,3756,1,"2",19,38,0,0,"tt",1966," would mention that",19,7.58375630070711,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168589",9,102,4,12,3756,1,"2",19,38,0,0,"rr",1562," would mention that",19,7.35372233039963,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168601",9,102,4,12,3756,1,"3",38,54,0,0,"ff",185," rude waitresses",16,5.22035582507832,"refl","target","qp","mismatch","qp_mismatch"
"168608",9,102,4,12,3756,1,"3",38,54,0,0,"tt",1322," rude waitresses",16,7.18690102041163,"refl","target","qp","mismatch","qp_mismatch"
"168609",9,102,4,12,3756,1,"3",38,54,0,0,"rr",1137," rude waitresses",16,7.03614849375054,"refl","target","qp","mismatch","qp_mismatch"
"168611",9,102,4,12,3756,1,"4",54,55,0,0,"ff",NA," ",1,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"168618",9,102,4,12,3756,1,"4",54,55,0,0,"tt",NA," ",1,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"168619",9,102,4,12,3756,1,"4",54,55,0,0,"rr",NA," ",1,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"168621",9,102,4,12,3756,1,"5",55,66,0,0,"ff",184,"put himself",11,5.21493575760899,"refl","crit","qp","mismatch","qp_mismatch"
"168628",9,102,4,12,3756,1,"5",55,66,0,0,"tt",1822,"put himself",11,7.5076900778199,"refl","crit","qp","mismatch","qp_mismatch"
"168629",9,102,4,12,3756,1,"5",55,66,0,0,"rr",1055,"put himself",11,6.96129604591017,"refl","crit","qp","mismatch","qp_mismatch"
"168631",9,102,4,12,3756,1,"6",66,77,0,0,"ff",220," in awkward",11,5.39362754635236,"refl","spillover","qp","mismatch","qp_mismatch"
"168638",9,102,4,12,3756,1,"6",66,77,0,0,"tt",754," in awkward",11,6.62539236800796,"refl","spillover","qp","mismatch","qp_mismatch"
"168639",9,102,4,12,3756,1,"6",66,77,0,0,"rr",322," in awkward",11,5.77455154554441,"refl","spillover","qp","mismatch","qp_mismatch"
"168641",9,102,4,12,3756,1,"7",77,88,0,0,"ff",252," situations",11,5.52942908751142,"refl","prefinal","qp","mismatch","qp_mismatch"
"168648",9,102,4,12,3756,1,"7",77,88,0,0,"tt",480," situations",11,6.17378610390194,"refl","prefinal","qp","mismatch","qp_mismatch"
"168649",9,102,4,12,3756,1,"7",77,88,0,0,"rr",228," situations",11,5.42934562895444,"refl","prefinal","qp","mismatch","qp_mismatch"
"168651",9,102,4,12,3756,1,"8",88,114,0,0,"ff",224," by arguing about the tip.",26,5.41164605185504,"refl","final","qp","mismatch","qp_mismatch"
"168658",9,102,4,12,3756,1,"8",88,114,0,0,"tt",1831," by arguing about the tip.",26,7.51261754467451,"refl","final","qp","mismatch","qp_mismatch"
"168659",9,102,4,12,3756,1,"8",88,114,0,0,"rr",774," by arguing about the tip.",26,6.65157187358973,"refl","final","qp","mismatch","qp_mismatch"
"168801",9,269,2,2,5226,1,"1",0,27,0,0,"ff",191,"The professional beautician",27,5.25227342804663,"refl","lure","np","mismatch","np_mismatch"
"168808",9,269,2,2,5226,1,"1",0,27,0,0,"tt",663,"The professional beautician",27,6.49677499018586,"refl","lure","np","mismatch","np_mismatch"
"168809",9,269,2,2,5226,1,"1",0,27,0,0,"rr",NA,"The professional beautician",27,NA,"refl","lure","np","mismatch","np_mismatch"
"168811",9,269,2,2,5226,1,"2",27,50,0,0,"ff",397," would never imply that",23,5.98393628068719,"refl","matrix.pred","np","mismatch","np_mismatch"
"168818",9,269,2,2,5226,1,"2",27,50,0,0,"tt",971," would never imply that",23,6.87832646829133,"refl","matrix.pred","np","mismatch","np_mismatch"
"168819",9,269,2,2,5226,1,"2",27,50,0,0,"rr",NA," would never imply that",23,NA,"refl","matrix.pred","np","mismatch","np_mismatch"
"168821",9,269,2,2,5226,1,"3",50,70,0,0,"ff",374," the vain socialites",20,5.92425579741453,"refl","target","np","mismatch","np_mismatch"
"168828",9,269,2,2,5226,1,"3",50,70,0,0,"tt",1108," the vain socialites",20,7.01031186730723,"refl","target","np","mismatch","np_mismatch"
"168829",9,269,2,2,5226,1,"3",50,70,0,0,"rr",NA," the vain socialites",20,NA,"refl","target","np","mismatch","np_mismatch"
"168831",9,269,2,2,5226,1,"4",70,78,0,0,"ff",403," humilia",8,5.99893656194668,"refl","precrit","np","mismatch","np_mismatch"
"168838",9,269,2,2,5226,1,"4",70,78,0,0,"tt",403," humilia",8,5.99893656194668,"refl","precrit","np","mismatch","np_mismatch"
"168839",9,269,2,2,5226,1,"4",70,78,0,0,"rr",NA," humilia",8,NA,"refl","precrit","np","mismatch","np_mismatch"
"168841",9,269,2,2,5226,1,"5",78,89,0,0,"ff",300,"ted himself",11,5.7037824746562,"refl","crit","np","mismatch","np_mismatch"
"168848",9,269,2,2,5226,1,"5",78,89,0,0,"tt",300,"ted himself",11,5.7037824746562,"refl","crit","np","mismatch","np_mismatch"
"168849",9,269,2,2,5226,1,"5",78,89,0,0,"rr",NA,"ted himself",11,NA,"refl","crit","np","mismatch","np_mismatch"
"168851",9,269,2,2,5226,1,"6",89,106,0,0,"ff",326," during exclusive",17,5.78689738136671,"refl","spillover","np","mismatch","np_mismatch"
"168858",9,269,2,2,5226,1,"6",89,106,0,0,"tt",753," during exclusive",17,6.62406522779989,"refl","spillover","np","mismatch","np_mismatch"
"168859",9,269,2,2,5226,1,"6",89,106,0,0,"rr",NA," during exclusive",17,NA,"refl","spillover","np","mismatch","np_mismatch"
"168861",9,269,2,2,5226,1,"7",106,111,0,0,"ff",NA," hair",5,NA,"refl","prefinal","np","mismatch","np_mismatch"
"168868",9,269,2,2,5226,1,"7",106,111,0,0,"tt",213," hair",5,5.36129216570943,"refl","prefinal","np","mismatch","np_mismatch"
"168869",9,269,2,2,5226,1,"7",106,111,0,0,"rr",213," hair",5,5.36129216570943,"refl","prefinal","np","mismatch","np_mismatch"
"168871",9,269,2,2,5226,1,"8",111,125,0,0,"ff",211," appointments.",14,5.35185813347607,"refl","final","np","mismatch","np_mismatch"
"168878",9,269,2,2,5226,1,"8",111,125,0,0,"tt",463," appointments.",14,6.13772705408623,"refl","final","np","mismatch","np_mismatch"
"168879",9,269,2,2,5226,1,"8",111,125,0,0,"rr",95," appointments.",14,4.55387689160054,"refl","final","np","mismatch","np_mismatch"
"168881",9,189,4,4,2304,1,"1",0,11,0,0,"ff",228,"No pop diva",11,5.42934562895444,"refl","lure","qp","mismatch","qp_mismatch"
"168888",9,189,4,4,2304,1,"1",0,11,0,0,"tt",1564,"No pop diva",11,7.35500192110526,"refl","lure","qp","mismatch","qp_mismatch"
"168889",9,189,4,4,2304,1,"1",0,11,0,0,"rr",1070,"No pop diva",11,6.97541392745595,"refl","lure","qp","mismatch","qp_mismatch"
"168891",9,189,4,4,2304,1,"2",11,27,0,0,"ff",149," would deny that",16,5.00394630594546,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168898",9,189,4,4,2304,1,"2",11,27,0,0,"tt",3392," would deny that",16,8.12917499691179,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168899",9,189,4,4,2304,1,"2",11,27,0,0,"rr",2788," would deny that",16,7.93307977188041,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"168901",9,189,4,4,2304,1,"3",27,44,0,0,"ff",207," excited groupies",17,5.33271879326537,"refl","target","qp","mismatch","qp_mismatch"
"168908",9,189,4,4,2304,1,"3",27,44,0,0,"tt",2526," excited groupies",17,7.83439230291044,"refl","target","qp","mismatch","qp_mismatch"
"168909",9,189,4,4,2304,1,"3",27,44,0,0,"rr",2319," excited groupies",17,7.74889133725553,"refl","target","qp","mismatch","qp_mismatch"
"168911",9,189,4,4,2304,1,"4",44,49,0,0,"ff",NA," exha",5,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"168918",9,189,4,4,2304,1,"4",44,49,0,0,"tt",130," exha",5,4.86753445045558,"refl","precrit","qp","mismatch","qp_mismatch"
"168919",9,189,4,4,2304,1,"4",44,49,0,0,"rr",130," exha",5,4.86753445045558,"refl","precrit","qp","mismatch","qp_mismatch"
"169011",9,189,4,4,2304,1,"5",49,60,0,0,"ff",467,"ust himself",11,6.1463292576689,"refl","crit","qp","mismatch","qp_mismatch"
"169018",9,189,4,4,2304,1,"5",49,60,0,0,"tt",2228,"ust himself",11,7.70885960104718,"refl","crit","qp","mismatch","qp_mismatch"
"169019",9,189,4,4,2304,1,"5",49,60,0,0,"rr",1466,"ust himself",11,7.2902928824466,"refl","crit","qp","mismatch","qp_mismatch"
"169021",9,189,4,4,2304,1,"6",60,72,0,0,"ff",409," after a big",12,6.0137151560428,"refl","spillover","qp","mismatch","qp_mismatch"
"169028",9,189,4,4,2304,1,"6",60,72,0,0,"tt",2499," after a big",12,7.82364593083495,"refl","spillover","qp","mismatch","qp_mismatch"
"169029",9,189,4,4,2304,1,"6",60,72,0,0,"rr",2090," after a big",12,7.64491934495886,"refl","spillover","qp","mismatch","qp_mismatch"
"169031",9,189,4,4,2304,1,"7",72,80,0,0,"ff",227," concert",8,5.4249500174814,"refl","prefinal","qp","mismatch","qp_mismatch"
"169038",9,189,4,4,2304,1,"7",72,80,0,0,"tt",449," concert",8,6.10702288774225,"refl","prefinal","qp","mismatch","qp_mismatch"
"169039",9,189,4,4,2304,1,"7",72,80,0,0,"rr",222," concert",8,5.40267738187228,"refl","prefinal","qp","mismatch","qp_mismatch"
"169041",9,189,4,4,2304,1,"8",80,113,0,0,"ff",251," by trying to get some attention.",33,5.52545293913178,"refl","final","qp","mismatch","qp_mismatch"
"169048",9,189,4,4,2304,1,"8",80,113,0,0,"tt",5210," by trying to get some attention.",33,8.55833513474741,"refl","final","qp","mismatch","qp_mismatch"
"169049",9,189,4,4,2304,1,"8",80,113,0,0,"rr",3793," by trying to get some attention.",33,8.2409125416889,"refl","final","qp","mismatch","qp_mismatch"
"169181",9,245,4,8,5179,1,"1",0,19,0,0,"ff",269,"No pious noblewoman",19,5.59471137960184,"refl","lure","qp","mismatch","qp_mismatch"
"169188",9,245,4,8,5179,1,"1",0,19,0,0,"tt",1229,"No pious noblewoman",19,7.11395610956603,"refl","lure","qp","mismatch","qp_mismatch"
"169189",9,245,4,8,5179,1,"1",0,19,0,0,"rr",NA,"No pious noblewoman",19,NA,"refl","lure","qp","mismatch","qp_mismatch"
"169191",9,245,4,8,5179,1,"2",19,38,0,0,"ff",274," would believe that",19,5.61312810638807,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"169198",9,245,4,8,5179,1,"2",19,38,0,0,"tt",274," would believe that",19,5.61312810638807,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"169199",9,245,4,8,5179,1,"2",19,38,0,0,"rr",NA," would believe that",19,NA,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"169211",9,245,4,8,5179,1,"3",38,50,0,0,"ff",433," devout nuns",12,6.07073772800249,"refl","target","qp","mismatch","qp_mismatch"
"169218",9,245,4,8,5179,1,"3",38,50,0,0,"tt",712," devout nuns",12,6.56807791141198,"refl","target","qp","mismatch","qp_mismatch"
"169219",9,245,4,8,5179,1,"3",38,50,0,0,"rr",NA," devout nuns",12,NA,"refl","target","qp","mismatch","qp_mismatch"
"169221",9,245,4,8,5179,1,"4",50,61,0,0,"ff",250," would forg",11,5.52146091786225,"refl","precrit","qp","mismatch","qp_mismatch"
"169228",9,245,4,8,5179,1,"4",50,61,0,0,"tt",250," would forg",11,5.52146091786225,"refl","precrit","qp","mismatch","qp_mismatch"
"169229",9,245,4,8,5179,1,"4",50,61,0,0,"rr",NA," would forg",11,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"169231",9,245,4,8,5179,1,"5",61,72,0,0,"ff",169,"ive himself",11,5.12989871492307,"refl","crit","qp","mismatch","qp_mismatch"
"169238",9,245,4,8,5179,1,"5",61,72,0,0,"tt",169,"ive himself",11,5.12989871492307,"refl","crit","qp","mismatch","qp_mismatch"
"169239",9,245,4,8,5179,1,"5",61,72,0,0,"rr",NA,"ive himself",11,NA,"refl","crit","qp","mismatch","qp_mismatch"
"169241",9,245,4,8,5179,1,"6",72,83,0,0,"ff",284," for secret",11,5.64897423816121,"refl","spillover","qp","mismatch","qp_mismatch"
"169248",9,245,4,8,5179,1,"6",72,83,0,0,"tt",722," for secret",11,6.58202513889283,"refl","spillover","qp","mismatch","qp_mismatch"
"169249",9,245,4,8,5179,1,"6",72,83,0,0,"rr",271," for secret",11,5.6021188208797,"refl","spillover","qp","mismatch","qp_mismatch"
"169251",9,245,4,8,5179,1,"7",83,91,0,0,"ff",241," affairs",8,5.48479693349065,"refl","prefinal","qp","mismatch","qp_mismatch"
"169258",9,245,4,8,5179,1,"7",83,91,0,0,"tt",389," affairs",8,5.96357934361845,"refl","prefinal","qp","mismatch","qp_mismatch"
"169259",9,245,4,8,5179,1,"7",83,91,0,0,"rr",148," affairs",8,4.99721227376411,"refl","prefinal","qp","mismatch","qp_mismatch"
"169261",9,245,4,8,5179,1,"8",91,104,0,0,"ff",325," in the town.",13,5.78382518232974,"refl","final","qp","mismatch","qp_mismatch"
"169268",9,245,4,8,5179,1,"8",91,104,0,0,"tt",626," in the town.",13,6.4393503711001,"refl","final","qp","mismatch","qp_mismatch"
"169269",9,245,4,8,5179,1,"8",91,104,0,0,"rr",160," in the town.",13,5.07517381523383,"refl","final","qp","mismatch","qp_mismatch"
"169441",9,7,2,6,3112,1,"1",0,24,0,0,"ff",441,"The destitute noblewoman",24,6.08904487544685,"refl","lure","np","mismatch","np_mismatch"
"169448",9,7,2,6,3112,1,"1",0,24,0,0,"tt",3610,"The destitute noblewoman",24,8.19146305132693,"refl","lure","np","mismatch","np_mismatch"
"169449",9,7,2,6,3112,1,"1",0,24,0,0,"rr",2464,"The destitute noblewoman",24,7.80954132465341,"refl","lure","np","mismatch","np_mismatch"
"169451",9,7,2,6,3112,1,"2",24,47,0,0,"ff",174," could not believe that",23,5.15905529921453,"refl","matrix.pred","np","mismatch","np_mismatch"
"169458",9,7,2,6,3112,1,"2",24,47,0,0,"tt",2155," could not believe that",23,7.67554600253785,"refl","matrix.pred","np","mismatch","np_mismatch"
"169459",9,7,2,6,3112,1,"2",24,47,0,0,"rr",1123," could not believe that",23,7.02375895473844,"refl","matrix.pred","np","mismatch","np_mismatch"
"169461",9,7,2,6,3112,1,"3",47,63,0,0,"ff",184," lazy housemaids",16,5.21493575760899,"refl","target","np","mismatch","np_mismatch"
"169468",9,7,2,6,3112,1,"3",47,63,0,0,"tt",2232," lazy housemaids",16,7.7106533235012,"refl","target","np","mismatch","np_mismatch"
"169469",9,7,2,6,3112,1,"3",47,63,0,0,"rr",1541," lazy housemaids",16,7.34018683532012,"refl","target","np","mismatch","np_mismatch"
"169471",9,7,2,6,3112,1,"4",63,70,0,0,"ff",217," motiva",7,5.37989735354046,"refl","precrit","np","mismatch","np_mismatch"
"169478",9,7,2,6,3112,1,"4",63,70,0,0,"tt",793," motiva",7,6.67582322163485,"refl","precrit","np","mismatch","np_mismatch"
"169479",9,7,2,6,3112,1,"4",63,70,0,0,"rr",417," motiva",7,6.0330862217988,"refl","precrit","np","mismatch","np_mismatch"
"169481",9,7,2,6,3112,1,"5",70,81,0,0,"ff",199,"ted himself",11,5.29330482472449,"refl","crit","np","mismatch","np_mismatch"
"169488",9,7,2,6,3112,1,"5",70,81,0,0,"tt",483,"ted himself",11,6.18001665365257,"refl","crit","np","mismatch","np_mismatch"
"169489",9,7,2,6,3112,1,"5",70,81,0,0,"rr",284,"ted himself",11,5.64897423816121,"refl","crit","np","mismatch","np_mismatch"
"169491",9,7,2,6,3112,1,"6",81,95,0,0,"ff",178," after several",14,5.18178355029209,"refl","spillover","np","mismatch","np_mismatch"
"169498",9,7,2,6,3112,1,"6",81,95,0,0,"tt",437," after several",14,6.07993319509559,"refl","spillover","np","mismatch","np_mismatch"
"169499",9,7,2,6,3112,1,"6",81,95,0,0,"rr",259," after several",14,5.55682806169954,"refl","spillover","np","mismatch","np_mismatch"
"169501",9,7,2,6,3112,1,"7",95,102,0,0,"ff",261," months",7,5.56452040732269,"refl","prefinal","np","mismatch","np_mismatch"
"169508",9,7,2,6,3112,1,"7",95,102,0,0,"tt",472," months",7,6.15697898558556,"refl","prefinal","np","mismatch","np_mismatch"
"169509",9,7,2,6,3112,1,"7",95,102,0,0,"rr",211," months",7,5.35185813347607,"refl","prefinal","np","mismatch","np_mismatch"
"169511",9,7,2,6,3112,1,"8",102,114,0,0,"ff",183," of service.",12,5.20948615284142,"refl","final","np","mismatch","np_mismatch"
"169518",9,7,2,6,3112,1,"8",102,114,0,0,"tt",1107," of service.",12,7.00940893270864,"refl","final","np","mismatch","np_mismatch"
"169519",9,7,2,6,3112,1,"8",102,114,0,0,"rr",419," of service.",12,6.03787091992214,"refl","final","np","mismatch","np_mismatch"
"169691",9,156,1,5,2607,1,"1",0,16,0,0,"ff",225,"The royal prince",16,5.41610040220442,"refl","lure","np","match","np_match"
"169698",9,156,1,5,2607,1,"1",0,16,0,0,"tt",1374,"The royal prince",16,7.22548147278229,"refl","lure","np","match","np_match"
"169699",9,156,1,5,2607,1,"1",0,16,0,0,"rr",850,"The royal prince",16,6.74523634948436,"refl","lure","np","match","np_match"
"169701",9,156,1,5,2607,1,"2",16,40,0,0,"ff",192," could not tolerate that",24,5.25749537202778,"refl","matrix.pred","np","match","np_match"
"169708",9,156,1,5,2607,1,"2",16,40,0,0,"tt",1456," could not tolerate that",24,7.28344822875663,"refl","matrix.pred","np","match","np_match"
"169709",9,156,1,5,2607,1,"2",16,40,0,0,"rr",1264," could not tolerate that",24,7.1420365747068,"refl","matrix.pred","np","match","np_match"
"169711",9,156,1,5,2607,1,"3",40,57,0,0,"ff",275," the palace maids",17,5.61677109766657,"refl","target","np","match","np_match"
"169718",9,156,1,5,2607,1,"3",40,57,0,0,"tt",1508," the palace maids",17,7.3185395485679,"refl","target","np","match","np_match"
"169719",9,156,1,5,2607,1,"3",40,57,0,0,"rr",1110," the palace maids",17,7.01211529430638,"refl","target","np","match","np_match"
"169721",9,156,1,5,2607,1,"4",57,66,0,0,"ff",272," embarras",9,5.605802066296,"refl","precrit","np","match","np_match"
"169728",9,156,1,5,2607,1,"4",57,66,0,0,"tt",1102," embarras",9,7.00488198971286,"refl","precrit","np","match","np_match"
"169729",9,156,1,5,2607,1,"4",57,66,0,0,"rr",830," embarras",9,6.72142570079064,"refl","precrit","np","match","np_match"
"169731",9,156,1,5,2607,1,"5",66,77,0,0,"ff",276,"sed himself",11,5.62040086571715,"refl","crit","np","match","np_match"
"169738",9,156,1,5,2607,1,"5",66,77,0,0,"tt",527,"sed himself",11,6.26720054854136,"refl","crit","np","match","np_match"
"169739",9,156,1,5,2607,1,"5",66,77,0,0,"rr",251,"sed himself",11,5.52545293913178,"refl","crit","np","match","np_match"
"169741",9,156,1,5,2607,1,"6",77,97,0,0,"ff",663," during a ceremonial",20,6.49677499018586,"refl","spillover","np","match","np_match"
"169748",9,156,1,5,2607,1,"6",77,97,0,0,"tt",2392," during a ceremonial",20,7.77988511507052,"refl","spillover","np","match","np_match"
"169749",9,156,1,5,2607,1,"6",77,97,0,0,"rr",1209," during a ceremonial",20,7.09754885061479,"refl","spillover","np","match","np_match"
"169891",9,156,1,5,2607,1,"7",97,103,0,0,"ff",150," visit",6,5.01063529409626,"refl","prefinal","np","match","np_match"
"169898",9,156,1,5,2607,1,"7",97,103,0,0,"tt",345," visit",6,5.84354441703136,"refl","prefinal","np","match","np_match"
"169899",9,156,1,5,2607,1,"7",97,103,0,0,"rr",195," visit",6,5.27299955856375,"refl","prefinal","np","match","np_match"
"169901",9,156,1,5,2607,1,"8",103,128,0,0,"ff",210," of a foreign ambassador.",25,5.34710753071747,"refl","final","np","match","np_match"
"169908",9,156,1,5,2607,1,"8",103,128,0,0,"tt",2824," of a foreign ambassador.",25,7.94590959861313,"refl","final","np","match","np_match"
